id,id_customer,timestamp,amount,transaction_type,description
2888,455,2026-06-18T20:21:40Z,43174861,Debit,Pembayaran tagihan bulanan pelangganj2pNN5 jDirB vUvSkFBhAWH
2889,455,2026-06-18T03:52:14Z,30407540,Credit,Pembayaran merchant menggunakan kartu debitKhKQJzMcpS393PE M
2890,455,2026-06-18T13:37:38Z,92763473,Credit,Pembayaran tagihan bulanan pelanggan wGc8UQJn9SBueXGTZWfchUx
2891,455,2026-06-18T12:11:39Z,87789880,Debit,Pembelian produk melalui aplikasi digitalDUSodfEpIAh vLL IxL
2892,455,2026-06-18T00:36:34Z,53115509,Credit,Transfer masuk dari rekening pelanggan lainD6VVbVkw6XjBOyqqb
2893,455,2026-06-18T21:56:34Z,61010896,Credit,Pembayaran transaksi marketplace onlineocQ2eSuernvYKAp2b j17
2894,455,2026-06-18T17:35:13Z,15340812,Credit,Pembayaran merchant menggunakan kartu debitucpK7IugamMDXD ay
2895,455,2026-06-18T10:35:18Z,54841694,Credit,Setoran tunai melalui jaringan perbankan3vI2r4BOfqjHbf5TR64v
2896,455,2026-06-18T21:50:21Z,40657955,Credit,Pembayaran transaksi marketplace onlineVfCzf9D7FfAPb9cX0zXBR
2897,455,2026-06-18T20:01:50Z,52194292,Credit,Penarikan tunai melalui mesin ATMInwGAof4HsHJY0pqIMsD2OeQgaB
2898,455,2026-06-18T18:54:05Z,47351922,Debit,Transfer dana antar rekening pelanggan5giMSFSOpMjoBgPDvX66zN
2899,455,2026-06-18T20:31:42Z,23022112,Debit,Transfer dana antar rekening pelanggans4SKxil6qQltvxaK38yqxY
2900,455,2026-06-18T08:52:05Z,25331248,Debit,Pembayaran tagihan bulanan pelangganuo8wPYN5DUfWnz7OLWFz43fY
2901,455,2026-06-18T06:50:29Z,11154978,Credit,Transfer masuk dari rekening pelanggan lainD4y1vxEvTt0A1EvtH
2902,455,2026-06-18T03:41:08Z,29498241,Credit,Setoran tunai melalui jaringan perbankane5dzsiBXr36j NRyXYya
2903,455,2026-06-18T11:02:32Z,92501162,Debit,Penarikan tunai melalui mesin ATM3C7QGldOjES744FzVnxVUaoEIeb
2904,455,2026-06-18T22:53:18Z,91982435,Credit,Setoran tunai melalui jaringan perbankanx0B 8glQrGs2Ybsov1oi
2905,455,2026-06-18T21:17:34Z,33167580,Credit,Setoran tunai melalui jaringan perbankanBskSyYZVaQVOGyHbzfbL
2906,455,2026-06-18T08:20:06Z,5763070,Credit,Pembayaran transaksi marketplace online2Tv10rgk3y9LllLKNBcg 
2907,455,2026-06-18T11:12:58Z,66753227,Debit,Pembelian produk melalui aplikasi digitalaRP 7YFms5KV46ZYLu5
2908,455,2026-06-18T08:11:25Z,46397553,Debit,Pembayaran transaksi menggunakan QRISgvn25BR1MNGNcb4fmJoYzdi
2909,455,2026-06-18T23:37:05Z,58170412,Debit,Setoran tunai melalui jaringan perbankanAJAQiCenNFiySIV5SDJq
2910,455,2026-06-18T22:05:36Z,25118851,Debit,Pembayaran tagihan bulanan pelanggandCbaR2Nvjw4C63QNZxcQ9bhw
2911,455,2026-06-18T19:59:34Z,94065006,Debit,Pembayaran transaksi marketplace onlineXuCblwx 4Y7FTDAQ4BiUR
2912,455,2026-06-18T16:33:03Z,78024887,Credit,Transfer masuk dari rekening pelanggan lainy3BZsomHJbhWdeSoT
2913,455,2026-06-18T19:01:41Z,10274335,Credit,Transfer dana antar rekening pelanggan P U6qMCg546LOrDv5BlDX
2914,455,2026-06-18T19:09:30Z,67720199,Credit,Pengisian saldo rekening melalui transfer9uvFbMmJmAd3M1LTUwT
2915,455,2026-06-18T22:39:41Z,97259324,Credit,Pembayaran transaksi menggunakan QRIS3RvtWNQI8OkucE tH3ngokK
2916,455,2026-06-18T13:54:10Z,51065771,Credit,Pembelian produk melalui aplikasi digitalDy2amnIGf2TgRW89Z1p
2917,455,2026-06-18T05:00:17Z,59192698,Credit,Setoran tunai melalui jaringan perbankanSLDzhH31Zwm9q4YxgLap
2918,455,2026-06-18T06:03:19Z,11051258,Debit,Setoran tunai melalui jaringan perbankanONbYWga3Kelukl4LjaPX
2919,455,2026-06-18T00:01:22Z,88957937,Credit,Setoran tunai melalui jaringan perbankan8FNplB2bHGavnO3DfYUt
2920,455,2026-06-18T21:45:39Z,50351435,Credit,Pembayaran transaksi menggunakan QRIS0Gv7sxFgouQfKojvFoYBIJK
2921,456,2026-06-18T19:30:03Z,88486913,Credit,Pengisian saldo rekening melalui transferYyKJ9lZtxO1ylWc41UD
2922,457,2026-06-18T10:24:49Z,86726958,Debit,Pembayaran tagihan bulanan pelangganakW8rcN7UQYWyFjJQbgdmsD8
2923,458,2026-06-18T08:49:57Z,1696977,Credit,Pembayaran transaksi marketplace onlineQmUm5hAQjkUmI3KUlZR p
2924,458,2026-06-18T11:00:20Z,9315253,Debit,Pembayaran transaksi menggunakan QRISBp9CLyksJbPkD9JMJ97I7uV
2925,459,2026-06-18T19:25:31Z,31406801,Credit,Penarikan tunai melalui mesin ATMjnmj2y8WqnE3fwXYIcTCY9d8VYH
2926,460,2026-06-18T15:01:04Z,81192926,Debit,Pembelian produk melalui aplikasi digitaltI9bpXagl6HPhbofiSZ
2927,460,2026-06-18T14:03:09Z,47623614,Credit,Penarikan tunai melalui mesin ATMrUBU20LdWNgAAES1T9 Ym4AM0S1
2928,460,2026-06-18T16:32:31Z,50495634,Credit,Pembelian produk melalui aplikasi digitalHVbXtmrW0JV0k6BwGqt
2929,460,2026-06-18T11:23:52Z,23611888,Debit,Pembelian produk melalui aplikasi digitalu7f LrzRr1mfiD84yS8
2930,460,2026-06-18T18:32:01Z,7789663,Debit,Pembayaran merchant menggunakan kartu debitr 8ck9lYsfSnXn0oi
2931,462,2026-06-18T23:25:58Z,95179357,Credit,Pengisian saldo rekening melalui transfer lvd9V7mF6dKB2ef4yR
2932,462,2026-06-18T02:36:12Z,25033723,Credit,Transfer dana antar rekening pelangganUsfPeNsJ3OujSwoXDm7h1P
2933,462,2026-06-18T18:13:03Z,44579929,Debit,Transfer dana antar rekening pelangganAE WwOvmVUGPXBXamAY1Lc
2934,462,2026-06-18T23:05:34Z,91969084,Debit,Setoran tunai melalui jaringan perbankanei5fiG8h74iltzDOGSxK
2935,463,2026-06-18T15:05:32Z,37276043,Credit,Pembayaran transaksi marketplace onlinebgTuKWP2eoNJ6FKgOydh5
2936,463,2026-06-18T03:51:11Z,35354131,Debit,Penarikan tunai melalui mesin ATMlICYFr20jNueSjecEKnDjQlVRG7
2937,463,2026-06-18T09:17:04Z,69832014,Credit,Pengisian saldo rekening melalui transferguu2h4Hu65yZzUXHrhw
2938,463,2026-06-18T05:47:43Z,83264000,Debit,Pembayaran transaksi menggunakan QRISyLUA5weButroKNA6I4J9uQT
2939,464,2026-06-18T00:40:44Z,65732769,Credit,Penarikan tunai melalui mesin ATMhGBwqLLVgpnzi3t0C3BYiYEMwjT
2940,464,2026-06-18T18:50:29Z,2462515,Credit,Pembayaran transaksi marketplace onlineaMPheiOHQ9V8DVkDxwDr 
2941,464,2026-06-18T10:14:05Z,34019174,Credit,Pembayaran merchant menggunakan kartu debittKTq0hI15jox45ek0
2942,464,2026-06-18T16:33:06Z,9098249,Debit,Pembayaran tagihan bulanan pelangganuBVsUGnwYG9QI2E0jZwAkWky
2943,464,2026-06-18T12:45:27Z,46356055,Credit,Pembayaran merchant menggunakan kartu debit3Bw7i0aLYTXH8Co9Q
2944,465,2026-06-18T13:12:34Z,24412796,Debit,Pembelian produk melalui aplikasi digitalaq7uVViNQXFvkHUN20O
2945,465,2026-06-18T06:49:42Z,19501638,Credit,Transfer masuk dari rekening pelanggan lainxyCk4Q7vCErK9uybA
2946,465,2026-06-18T13:30:50Z,5125701,Credit,Pengisian saldo rekening melalui transfer3vCsez0uQj2zU0LVkpY
2947,465,2026-06-18T03:22:29Z,26023094,Credit,Pembayaran tagihan bulanan pelanggan3gxa7IJG0CXCtc8wcULJplGH
2948,465,2026-06-18T15:53:28Z,41700991,Credit,Pembayaran transaksi menggunakan QRISIv7jsnf02kaCalBgIQb2QS1
2949,465,2026-06-18T11:36:02Z,10490418,Debit,Pembelian produk melalui aplikasi digitalsEICGrxD7LdzF8Kysq2
2950,465,2026-06-18T15:43:52Z,2958172,Credit,Transfer dana antar rekening pelangganhUvFKr1rGVUxsnsNJs02VA
2951,466,2026-06-18T23:52:06Z,35763790,Credit,Setoran tunai melalui jaringan perbankanlkgs9tbDS9FPDqo8Sk05
2952,466,2026-06-18T16:51:45Z,45045675,Debit,Transfer masuk dari rekening pelanggan lainnod kj3rx0QoCkIjB
2953,466,2026-06-18T04:52:21Z,92123343,Debit,Setoran tunai melalui jaringan perbankancGSiTPymZX75hdKnYr6p
2954,467,2026-06-18T19:51:15Z,90959917,Credit,Transfer masuk dari rekening pelanggan lain zULLkGI dtTAvxb5
2955,467,2026-06-18T23:15:13Z,75534726,Credit,Pembayaran transaksi marketplace onlineSARbCqKEhpH7MYNIplJOm
2956,467,2026-06-18T19:42:52Z,85965332,Debit,Pembayaran transaksi marketplace onlineffRTVDUlvUKjTZkjFvLRU
2957,468,2026-06-18T23:02:26Z,64039883,Debit,Pembelian produk melalui aplikasi digitalBEgHDdUA3ABMd fhdxX
2958,468,2026-06-18T13:24:44Z,7151372,Debit,Penarikan tunai melalui mesin ATMk6LO9pOjm46zQKJxHWVDbcYZ9TH
2959,468,2026-06-18T20:29:15Z,30213470,Credit,Transfer masuk dari rekening pelanggan lainpYW8V6no3lNfgwiLx
2960,469,2026-06-18T04:50:44Z,70113538,Debit,Pengisian saldo rekening melalui transferHgxBzh93Y50WebrUUmp
2961,469,2026-06-18T20:02:29Z,55291437,Credit,Pembayaran tagihan bulanan pelanggan2xyfs6qSDneL 8Jj9Ktrdmsy
2962,469,2026-06-18T04:26:48Z,10479931,Credit,Pembelian produk melalui aplikasi digitalroLK0S RELH8y8X6UPf
2963,471,2026-06-18T17:19:56Z,12814107,Debit,Transfer masuk dari rekening pelanggan lainXh0MfdtYkdHZDT8Hx
2964,472,2026-06-18T07:54:33Z,16964996,Credit,Pembayaran tagihan bulanan pelangganwiXHI3rxYdZoaf3fMsD0LMUp
2965,473,2026-06-18T17:23:02Z,71722669,Credit,Penarikan tunai melalui mesin ATMj PtBVt1895JtKzvTBPwVgyGyc3
2966,473,2026-06-18T23:55:07Z,14678296,Debit,Pembayaran transaksi marketplace onlineqLZ9XuLPteNzEGs42WPg8
2967,473,2026-06-18T07:22:43Z,28617150,Debit,Penarikan tunai melalui mesin ATMs73GuCWulcxdUEWXDCxSQZdvEmB
2968,473,2026-06-18T15:13:16Z,84170388,Credit,Pembayaran transaksi marketplace onlineD20J FJN39JBPOPY z9LV
2969,473,2026-06-18T06:11:53Z,40521662,Credit,Transfer dana antar rekening pelangganNUXrENTqQoUYYrbs2dYONw
2970,473,2026-06-18T10:02:26Z,81699337,Debit,Pembayaran merchant menggunakan kartu debitYOhMDOG6VmyG0OHj8
2971,473,2026-06-18T02:00:22Z,40388327,Credit,Penarikan tunai melalui mesin ATMAUyCJOwvvFvUdpvGH1dQsQ2XW3j
2972,475,2026-06-18T06:30:15Z,24775620,Debit,Pembayaran merchant menggunakan kartu debitIuQXPE8Nz0LcHEmsV
2973,475,2026-06-18T06:38:44Z,66454224,Debit,Setoran tunai melalui jaringan perbankanFctTKUDvH6vwlm1d82yz
2974,476,2026-06-18T09:44:31Z,83727323,Credit,Transfer masuk dari rekening pelanggan lainVqbfnTjSkCDARkh1T
2975,476,2026-06-18T23:07:55Z,51628808,Debit,Pembayaran transaksi marketplace onlineZ3ophgzi2PTzwMHuNFTAo
2976,476,2026-06-18T22:04:28Z,59233363,Credit,Transfer masuk dari rekening pelanggan lainP2GbgXGXDAG84o84c
2977,477,2026-06-18T13:20:53Z,9672965,Credit,Pembayaran tagihan bulanan pelanggandomCbON2jDRLzMu6epxslc50
2978,477,2026-06-18T22:20:57Z,86238068,Credit,Pembayaran tagihan bulanan pelangganbkb cdJcH2scn9oeXKPkJkvX
2979,478,2026-06-18T04:06:34Z,86446570,Credit,Pembayaran transaksi menggunakan QRISh17hf4 iAufSE7IQDl7HMxB
2980,478,2026-06-18T15:03:50Z,36136930,Credit,Transfer dana antar rekening pelangganIK WhXuOM bRTf5idrHfiS
2981,479,2026-06-18T12:20:51Z,10916454,Credit,Transfer masuk dari rekening pelanggan lain0OkW13pYYJ2P60pLH
2982,480,2026-06-18T15:03:08Z,70222619,Credit,Pembayaran transaksi menggunakan QRISOJ0JJCQ5P2dzyoZlYz0uYEW
2983,480,2026-06-18T23:18:36Z,53129611,Credit,Transfer dana antar rekening pelangganUiHzvCYNlHOidb8XS5B0bE
2984,480,2026-06-18T07:03:47Z,6816184,Credit,Transfer masuk dari rekening pelanggan lainx9I 5JvDVk9B0hepH
2985,480,2026-06-18T05:14:40Z,57062328,Debit,Pembelian produk melalui aplikasi digital5O9IlO3okK0cq 3MS3V
2986,480,2026-06-18T02:51:57Z,37829125,Debit,Setoran tunai melalui jaringan perbankang6NT4PxCbS71cUOrHWFQ
2987,480,2026-06-18T20:24:47Z,59240820,Debit,Pembelian produk melalui aplikasi digital43mDNhhegcmBo9bwOqb
2988,480,2026-06-18T21:15:40Z,72606647,Debit,Setoran tunai melalui jaringan perbankan7lJhhEfIbfjtxcdDPAeL
2989,481,2026-06-18T10:01:34Z,53770265,Debit,Penarikan tunai melalui mesin ATMJ5JJpi65JdvcSobfvYoGS9YiwRU
2990,481,2026-06-18T11:46:37Z,24467542,Debit,Pembelian produk melalui aplikasi digitalHe3oVwnQ7Tu37IYL SC
2991,482,2026-06-18T10:59:06Z,322291,Credit,Pembayaran transaksi marketplace onlinezE167hiRblf9sxJpSkQKD
2992,482,2026-06-18T04:49:23Z,64833614,Credit,Penarikan tunai melalui mesin ATMKHYMyTlnP1DDQ i5u448iueVNNw
2993,482,2026-06-18T16:17:53Z,27934276,Credit,Pembelian produk melalui aplikasi digitalz wT1pIfXKvGNRr0G4i
2994,482,2026-06-18T18:20:39Z,74422158,Debit,Pembayaran merchant menggunakan kartu debitXUDdfuJw7uZE33rRT
2995,483,2026-06-18T16:20:28Z,84139199,Debit,Transfer masuk dari rekening pelanggan lainDoRK8pxe9sre LYYv
2996,483,2026-06-18T08:24:42Z,80806067,Credit,Transfer masuk dari rekening pelanggan lainxyVjqCi9e3QUux8ed
2997,483,2026-06-18T02:19:23Z,82241857,Debit,Transfer dana antar rekening pelangganyc8hYQorv mOWdLO39PN1l
2998,483,2026-06-18T13:24:46Z,19854976,Debit,Pengisian saldo rekening melalui transferjjrrG7MDxJc1H05LZGR
2999,483,2026-06-18T22:27:40Z,29089831,Credit,Pembayaran merchant menggunakan kartu debitmGkILlDHur5rHVwwv
3000,483,2026-06-18T11:59:09Z,86621447,Credit,Pembayaran transaksi menggunakan QRISbA8fp2wlrdZzE6s ZC XdGy
3001,483,2026-06-18T01:34:41Z,91659299,Credit,Penarikan tunai melalui mesin ATMZzXye4DclUyAvLxGPWl1ryjUniE
3002,484,2026-06-18T12:32:52Z,86215342,Credit,Pembayaran merchant menggunakan kartu debitOtEauSs4cgKB7MvVq
3003,484,2026-06-18T06:10:09Z,3966569,Credit,Pengisian saldo rekening melalui transferm42JhL8 WBUDRFbS4Aw
3004,484,2026-06-18T12:29:05Z,15888005,Debit,Pembayaran transaksi marketplace onlineOsiEqBd2B4UD82K5oM5ua
3005,485,2026-06-18T14:38:28Z,36809693,Credit,Transfer dana antar rekening pelangganFS1AOzn9mUSo2jphbgHmF8
3006,485,2026-06-18T11:30:01Z,77090886,Debit,Pembayaran transaksi marketplace online5Ja52xhkGxh t0CEKVScd
3007,485,2026-06-18T15:34:13Z,52543458,Debit,Setoran tunai melalui jaringan perbankanWeM4IS2GHmMOFUuboyBg
3008,485,2026-06-18T06:05:17Z,61490960,Credit,Transfer masuk dari rekening pelanggan laingByvCk9VX8wTzbEFF
3009,485,2026-06-18T16:59:45Z,14395303,Debit,Pembayaran merchant menggunakan kartu debit8SicMF9PejYvgNioE
3010,486,2026-06-18T21:10:37Z,55113973,Debit,Setoran tunai melalui jaringan perbankanyFf3USetwpT4Mme6L65X
3011,486,2026-06-18T23:58:55Z,70886208,Debit,Penarikan tunai melalui mesin ATMVG4hgKNbXdhIT83g7eYnhKOoJon
3012,486,2026-06-18T10:43:43Z,87282439,Credit,Penarikan tunai melalui mesin ATMsTUefEqn7wprz0B6YU3qNbkHMR6
3013,486,2026-06-18T03:09:18Z,27628753,Credit,Pengisian saldo rekening melalui transfer2Fdg8gaatpH0skm14Pr
3014,486,2026-06-18T22:03:27Z,98061022,Credit,Pembayaran merchant menggunakan kartu debit9uumj6qZtC4YXzRpm
3015,487,2026-06-18T05:12:08Z,93776630,Credit,Transfer masuk dari rekening pelanggan lain9ihAAgKL9HHYEiMxJ
3016,489,2026-06-18T13:53:30Z,53910673,Debit,Transfer masuk dari rekening pelanggan lainGR WxiHeR iNg VLT
3017,490,2026-06-18T23:14:36Z,68319746,Debit,Penarikan tunai melalui mesin ATMFxGJtqFGhszupetg81U5xl12VXa
3018,490,2026-06-18T05:28:12Z,77045662,Credit,Pembelian produk melalui aplikasi digital9ebVf4dMJr8TVqFBkRh
3019,490,2026-06-18T20:45:22Z,64317194,Debit,Pembelian produk melalui aplikasi digitaloKBzQsmhzTRiVCAOBSu
3020,491,2026-06-18T20:52:21Z,36690881,Credit,Penarikan tunai melalui mesin ATM up9XwGpagio2s3ucwbCxhs zy0
3021,491,2026-06-18T13:59:37Z,60260246,Debit,Pembayaran merchant menggunakan kartu debitDy1AiNAPvgfjoJV 0
3022,492,2026-06-18T06:08:21Z,10674656,Credit,Transfer dana antar rekening pelanggan6D1Jy8xvBAT4VOTg17Rhs5
3023,493,2026-06-18T00:17:47Z,5558589,Debit,Setoran tunai melalui jaringan perbankan7zexwHTy7YN2N62U0GgH
3024,493,2026-06-18T03:47:38Z,26784958,Debit,Pembelian produk melalui aplikasi digitall5iz5y2TXsG gOhP6Sz
3025,493,2026-06-18T07:11:01Z,87272887,Debit,Pembayaran tagihan bulanan pelangganSsAYotDbOy0Iu0K1xSZ0EyEj
3026,493,2026-06-18T18:49:15Z,53815734,Debit,Transfer masuk dari rekening pelanggan lainEXCsMP3iB1euA6HYc
3027,493,2026-06-18T20:32:02Z,73560976,Credit,Penarikan tunai melalui mesin ATMPupJIAyQUk6kV1Y QmMFSl1DQEG
3028,494,2026-06-18T19:49:23Z,72076962,Credit,Pembayaran merchant menggunakan kartu debitziyDS3BPbGZ4EPd5G
3029,494,2026-06-18T20:37:55Z,90304809,Credit,Transfer masuk dari rekening pelanggan lain6ZUPjmq85tKVPp7zq
3030,495,2026-06-18T09:30:26Z,7525493,Debit,Pembelian produk melalui aplikasi digitalGRFeK53Y1S8rpHig9Jd
3031,496,2026-06-18T18:18:53Z,83225709,Debit,Pembayaran tagihan bulanan pelangganJDXo9b0Ktoq7JasqWGll4 QW
3032,496,2026-06-18T21:55:12Z,76430562,Debit,Pembelian produk melalui aplikasi digitaltHFzinbUzdAZqD3NN8Q
3033,497,2026-06-18T05:45:26Z,80685733,Debit,Pembayaran transaksi marketplace onlineFiExmmgSNb2QoFpqOVoP8
3034,497,2026-06-18T15:06:08Z,16003395,Credit,Pembelian produk melalui aplikasi digitalS0lHRrmt94 pg5pf38X
3035,497,2026-06-18T20:42:31Z,29224676,Debit,Transfer masuk dari rekening pelanggan lainIu hvhC43Vkz7kgyz
3036,497,2026-06-18T05:41:35Z,63656924,Credit,Setoran tunai melalui jaringan perbankanR6O8jKJMEOkhxIngIyBZ
3037,497,2026-06-18T06:20:04Z,35507888,Credit,Pengisian saldo rekening melalui transferagArLNNlVRQ5OjfIe0M
3038,497,2026-06-18T01:09:26Z,25093264,Debit,Pembelian produk melalui aplikasi digitalppETTuK 8gdx FqWxTz
3039,497,2026-06-18T15:23:04Z,74827213,Debit,Pembayaran transaksi marketplace onlineg0bILUhOaReJSeUWZ75mW
3040,497,2026-06-18T08:29:11Z,2630232,Credit,Setoran tunai melalui jaringan perbankan4QuywdQLn6QCRrSuLG3e
3041,498,2026-06-18T18:28:33Z,95879401,Credit,Pembayaran tagihan bulanan pelangganu39edPwpszkgN1MlbB3w MwI
3042,498,2026-06-18T17:38:49Z,24462705,Debit,Pembayaran transaksi marketplace online5zdXpvOrPHtpGH0 TDJlh
3043,498,2026-06-18T10:51:55Z,95513149,Debit,Pembelian produk melalui aplikasi digital3IXQ8l MoEKyxzD3ExQ
3044,498,2026-06-18T02:06:35Z,6710150,Debit,Setoran tunai melalui jaringan perbankanbJXUYv9WpiKTCbUJw2Fd
3045,498,2026-06-18T10:46:05Z,58667592,Credit,Pengisian saldo rekening melalui transferBh4uBHUxGwEyNyATBfi
3046,499,2026-06-18T03:32:23Z,84429679,Credit,Setoran tunai melalui jaringan perbankankOXi2Iba0fY6  fQYUFn
3047,499,2026-06-18T01:22:43Z,95712324,Debit,Pembayaran tagihan bulanan pelangganULf Jg8NCHBugYQlb7DzZLJJ
3048,501,2026-06-18T01:38:09Z,37547545,Debit,Pembayaran transaksi menggunakan QRISeu4JQa9TlNs787bIoHr0eGF
3049,501,2026-06-18T12:08:48Z,44282815,Debit,Pengisian saldo rekening melalui transfermRcaj2DIMeqNxgMp4oN
3050,501,2026-06-18T02:24:25Z,27082853,Credit,Pembayaran tagihan bulanan pelangganxrJAhSWfhPXhsBnd1kvy5dzK
3051,501,2026-06-18T12:46:19Z,11437877,Credit,Pembayaran transaksi marketplace onlineQ5mPQAMmcE7BZzUeVt7vB
3052,501,2026-06-18T12:39:43Z,72647049,Debit,Pembayaran transaksi menggunakan QRISO9UW6V 9Zi2MArbPx0BJb8T
3053,501,2026-06-18T02:55:11Z,72880768,Debit,Pembayaran transaksi menggunakan QRIS9KGNIbuzN4VyTfJhvP3pRpK
3054,501,2026-06-18T22:51:41Z,21315398,Debit,Pembayaran transaksi menggunakan QRISMytgv3BQG9NAU9mY312eLfL
3055,502,2026-06-18T16:48:20Z,46295668,Debit,Pembayaran transaksi marketplace onlineSXvua h5vpxQQby4vjySB
3056,502,2026-06-18T07:28:17Z,48298332,Debit,Transfer dana antar rekening pelangganIPJb3fxZimAs4Nl4s6d81P
3057,502,2026-06-18T21:54:12Z,36792472,Debit,Pembayaran transaksi marketplace online8WlR22PWvmHT9Smh9kJkW
3058,503,2026-06-18T23:16:13Z,27393047,Debit,Transfer masuk dari rekening pelanggan laint1Naa6mD2ccl umQN
3059,503,2026-06-18T14:32:34Z,90123575,Credit,Pembayaran transaksi marketplace onlineF0NwriIvyr75btaWFY9Od
3060,503,2026-06-18T01:03:14Z,52945686,Credit,Transfer masuk dari rekening pelanggan lainarAc113veuXU UMRC
3061,503,2026-06-18T14:31:47Z,60621601,Debit,Setoran tunai melalui jaringan perbankanXLZ916apVwYRnyg4kxnF
3062,504,2026-06-18T05:06:57Z,39695003,Credit,Pembayaran merchant menggunakan kartu debit0AI0JOpBwIXEtd89M
3063,504,2026-06-18T18:34:00Z,8673899,Credit,Pembayaran transaksi marketplace onlineLiUDyssot5BYqOQPfsP6p
3064,504,2026-06-18T02:18:55Z,41642603,Credit,Transfer dana antar rekening pelangganYVPSlnPSPijmXO2dQWtorc
3065,504,2026-06-18T22:49:22Z,88146377,Credit,Pembayaran transaksi menggunakan QRIS1dKViR2IF6oH1jLriFcm20v
3066,504,2026-06-18T12:42:46Z,52611962,Credit,Pembayaran tagihan bulanan pelangganzwBtOBCH48p0SwiZkGKLzjr9
3067,504,2026-06-18T02:31:05Z,42189613,Debit,Penarikan tunai melalui mesin ATMHCREUEi30CCEjA8v6bU0V0iMXUh
3068,505,2026-06-18T23:32:54Z,39078424,Credit,Pembayaran tagihan bulanan pelanggan LKgF tzHHE6ZaWkYcgZZDTp
3069,505,2026-06-18T13:37:35Z,14356077,Debit,Pengisian saldo rekening melalui transfer Wk PuCpqapEs3sv3ex
3070,506,2026-06-18T21:19:05Z,57561876,Debit,Transfer masuk dari rekening pelanggan lainQvta9AdhdhzeCqVsv
3071,506,2026-06-18T10:11:11Z,2029588,Debit,Pembayaran merchant menggunakan kartu debitzjsecvbl8vWlnHS26
3072,506,2026-06-18T14:06:13Z,49622677,Debit,Pembayaran transaksi marketplace onlineB6YZ5aYNVcOCp9D Mvf m
3073,507,2026-06-18T17:17:00Z,20817301,Credit,Transfer dana antar rekening pelangganq1W729dy2JEG8xmcPrVJw7
3074,507,2026-06-18T14:13:14Z,76722169,Credit,Pembayaran merchant menggunakan kartu debit1mcZRvot7reotqapb
3075,507,2026-06-18T02:09:06Z,57484167,Credit,Transfer masuk dari rekening pelanggan lain1EUbVz0W76pCiBBsV
3076,507,2026-06-18T13:39:48Z,89860532,Credit,Pembelian produk melalui aplikasi digitalOWNj0mokSf7z7thdPrW
3077,507,2026-06-18T07:37:49Z,84787160,Credit,Pengisian saldo rekening melalui transferg2lKQUyuuS7tyZ  nsD
3078,507,2026-06-18T22:40:59Z,98419431,Credit,Transfer masuk dari rekening pelanggan lainP0MUZpHTO3BOKUDeg
3079,507,2026-06-18T11:48:14Z,13607475,Debit,Pembelian produk melalui aplikasi digitalI39iQC8nFHd7KDsLk2W
3080,507,2026-06-18T08:16:04Z,86081217,Debit,Penarikan tunai melalui mesin ATMVcGt9ztqkyaO2ck8ZW8q UXozdY
3081,507,2026-06-18T13:53:08Z,43186514,Debit,Pembayaran merchant menggunakan kartu debitiWK97GqJco8w7d0Xh
3082,507,2026-06-18T05:20:33Z,14296986,Credit,Pembayaran transaksi menggunakan QRISb E2LP4GVql1CRNEgL1bL 5
3083,507,2026-06-18T13:55:05Z,36849397,Debit,Transfer masuk dari rekening pelanggan lainJ4vLBSIfBWmudKjzp
3084,507,2026-06-18T13:58:40Z,27394606,Credit,Transfer dana antar rekening pelangganxvGkCMOjv3widKLWHPofQr
3085,508,2026-06-18T10:41:34Z,36986506,Credit,Pembelian produk melalui aplikasi digitalSsLQBC3t6VVeMFkEQ a
3086,508,2026-06-18T20:40:39Z,15859791,Debit,Pembayaran merchant menggunakan kartu debitsGJ1 nVTVOZfPXAFD
3087,508,2026-06-18T16:58:05Z,35947333,Credit,Pengisian saldo rekening melalui transferGOdtCHmLJjY6IKwmoxB
3088,508,2026-06-18T18:26:46Z,96274647,Debit,Pembayaran transaksi marketplace onlineeka naNQfDTq2hd5N10qt
3089,508,2026-06-18T02:06:40Z,14100151,Credit,Pengisian saldo rekening melalui transfer90UsU HkDHJKK4ZP2dy
3090,508,2026-06-18T08:45:31Z,7571452,Debit,Pembayaran tagihan bulanan pelanggan5Prj2mHDIR0xt0yKJT2SsJKB
3091,508,2026-06-18T10:01:37Z,41077341,Debit,Pembelian produk melalui aplikasi digitalc7b1jo4QKlBhKZ09oa9
3092,508,2026-06-18T03:30:37Z,4278992,Credit,Transfer dana antar rekening pelanggan21ICmEmmWdNYYHDvNXLqId
3093,508,2026-06-18T10:58:15Z,53611831,Debit,Transfer masuk dari rekening pelanggan lain1Ncbl1Qtd1YVYricr
3094,508,2026-06-18T05:54:45Z,25120535,Credit,Pengisian saldo rekening melalui transferbrYYVh0KSp4KqgAOT9d
3095,508,2026-06-18T12:40:15Z,71407582,Credit,Pembayaran tagihan bulanan pelanggan3RV7zAhNQ1QOFIl70IzWYvLn
3096,508,2026-06-18T22:14:14Z,83004055,Credit,Pembayaran merchant menggunakan kartu debitU5ssd62HdcQgn3bKD
3097,508,2026-06-18T03:52:09Z,19766653,Credit,Transfer masuk dari rekening pelanggan lainqrrVodAuGBpRoe7Gg
3098,508,2026-06-18T13:10:14Z,86571453,Debit,Transfer dana antar rekening pelangganIH9sC5Kw98aa1NjGiaC8uc
